261360939,"¡Bendecida y muy feliz!
Blessed and happy! @ Las Cruces Public Schools https://t.co/ZD2xq79yAB","[-106.7753444, 32.30416902]"
9.23222E+17,"🚨🚨NEW LISTING🚨🚨 in Lake Marion Resort - 3 bedroom/2 bath Condo for just $125,000!!!!
-
-
-

Move in Ready and renov… https://t.co/B6YvAOlrvR","[-81.4701, 28.1431]"
321532392,This is one of my favorite stamp sets because of the pumpkin guts and carving tools. I had to stamp all the faces o… https://t.co/r6m7ntgr4z,"[-97.6138, 30.4365]"
234643695,Camina nocturna por la Alameda Zaragoza... a ver si alcanzo a saludar a Santa 🎄⛄️🎉🎊🎁 en Alameda Zaragoza https://t.co/av8En0XS7K,"[-101.00837127, 25.42510969]"
1491133861,Drinking an Electric Daydream by @Culminationbrew at @FDTaphouse — https://t.co/chXmfe7lfV,"[-122.554, 45.6216]"
1491133861,Drinking an A West Coast Story by @Culminationbrew at @FDTaphouse — https://t.co/8hVMMt4eM7,"[-122.554, 45.6216]"
27650548,"SABADO 21 DE DICIEMBRE EN LA CASA DEL MOGONGO.... @ Yonkers, New York https://t.co/WN8XwYKWlb","[-73.8644, 40.9415]"
1571876041,Felt cute might delete later... 🙈🙈🙈 #gaynerd #gayboy #instagay #latinboy #colombianmen #caleño #gaygeek… https://t.co/nNnimLjfyO,"[-80.0572, 26.7086]"
30778976,@AnnaCSchwartz1 #portrait #style #face #editorial #cool #chill #iconic #unique #beauty #pop #natural #photooftheday… https://t.co/aSLVw4PSJY,"[-74.0064, 40.7142]"
28501686,Just posted a photo @ Elixir Gallery Salon https://t.co/sI1TLxyZM7,"[-89.98431, 34.82397]"
615788207,Wash &amp; Fold Pick up and Delivery Service call to schedule for service 210-979-7245 #washandfold… https://t.co/yWn7eRLzkt,"[-98.58107263, 29.54589612]"
134581728,"I'm at Pabellón M - @pabellon_m in Monterrey, NLE, Nuevo León https://t.co/9pgiYmhkDk","[-100.3312605, 25.6674883]"
1602852614,"UNWANTED PERSON at 8600 SW BARBUR BLVD, PORT [Portland Police #PP19000417358] 20:08 #pdx911","[-122.703888, 45.462502]"
55753222,"Tomorrow will be a special day. Tomorrow, Marco Collins will play our, @alineandwes , music on 90.3 KEXP. It’s real… https://t.co/FiPn2aeztS","[-122.35520919, 47.6227683]"
2291608040,"Interested in a job in #LosAngeles, CA? This could be a great fit: https://t.co/cRlzmCdy8J #CareManager","[-118.2451528, 33.9239277]"
1065905557,For the first time this season he is back because of Mitch Trubisky. He caused this. Throwing in coverage and runni… https://t.co/sVsCcfPSo8,"[-96.7977, 32.7774]"
952386331,Celebrating Disney’s Birthday! 🎄☃️🎄Don’t forget to stop by and pickup an Angel off our Angel Tree for the Boys &amp; Gi… https://t.co/it9weHtpVV,"[-96.7047898, 33.19831542]"
206063011,Section 3 model creation and editing presentations at the deadline... it’s the most wonderful time of the year! @ T… https://t.co/qmBUiKkdu8,"[-79.3872, 43.648]"
36053100,"I'm at Encore Boston Harbor in Everett, MA https://t.co/xQNClEPLrR","[-71.068185, 42.396397]"
20667173,#BedtimeWalk in #RiversidePark with my girls #Ella &amp; #Sadie 🐶🐾🥶💗 #doggyclients #lovethemsomuch #sweethearts… https://t.co/B9HFFL1Yr0,"[-73.96865129, 40.80680943]"
1.01363E+18,Cap Highlights (his hair is short!) and tint for the win on my son @The_MagizRed .... his natural level is between… https://t.co/JJdWa6Rj9J,"[-117.20866756, 33.13316806]"
48108624,"vinnycamp23 dropping 💎s 
📹: krissydubz @ BoxFit San Diego https://t.co/Hl0vu6vYX0","[-117.1298, 32.75238]"
50706690,Closure on #BrooklynBatteryTunnel https://t.co/rhKD8L0sMU,"[-74.011974, 40.692515]"
7.58415E+17,TEST_LAT/LON: 89d89526-30b6-42ab-9eb9-893e9d88d2ff,"[-122.39872, 37.781157]"
29864124,...and the big man himself! Good stuff 🎅🏻🎄🎁 #BakersfieldChristmasParade #Bakersfield #Christmas #Parade #SantaClaus… https://t.co/W9LSWkLz5T,"[-119.019, 35.3781]"
1093533133,"#NBA #NBAMVP #basketball
#SportyNerd #DataSayWhat 
Date: 11/3/19 
Score: #Kings 113 - #Knicks 92 
Team:… https://t.co/oAXMnKkeic","[-121.50002616, 38.58078353]"
20188642,"#hockey #rollerhockey (@ La Kings Burbank Sports Center in Burbank, Calif) https://t.co/vuuaQy1ESI https://t.co/UEP6BFOuN0","[-118.34569, 34.18516]"
7.45711E+17,"Added some song audio to this video for #tiktok! 

#spiderman #marvel #marvellegends #marveluniverse #marvelcomics… https://t.co/Q8SjzqBIUJ","[-73.98959398, 40.703253]"
124255085,"(Last one of the night) They love their mama! @ Branson, Missouri https://t.co/gmEsaIwJpx","[-93.2139, 36.6442]"
926624478,"Cheers to the best combination ever! Put one of these under someone’s tree. @ San Diego, California https://t.co/ma3NA9SSOJ","[-117.1585, 32.7155]"
31661882,#SelfMade #DjChose #LilKeke @djchose @donke713 👍🏽👍🏽💪🏽💪🏽💯💯🙏🏽🙏🏽🤘🏽🤘🏽🔩💙 @ Screwed Up Records &amp; Tapes https://t.co/QT1MumoiNj,"[-95.42975, 29.614]"
46048491,"Just posted a video @ New York, New York https://t.co/iN9JN3eBrA","[-74.0064, 40.7142]"
284555318,"Botox Capillary, Keratin Treatment  $ 150
#hollywoodfl @ MACH 1 BEAUTY SALON https://t.co/JrovE92iEn","[-80.1447684, 26.0132304]"
4191239027,"0419Z
N951LA COUNTY OF LOS ANGELES
N33.9987 W118.1864
Altitude: 800ft
Course: 128º
Groundspeed: 108kts","[-118.18638, 33.9987]"
30178643,"♡WANDERLUST PARTY @ #SAGAMOREHOTEL💦💦🔥🔥

#ARTBASEL #ARTBASEL2019 
#PartyHoppin #AvantGarde #MIAMIARTWEEK #MiamiBeach… https://t.co/6EpxQKMTgy","[-80.12884, 25.79162]"
111470708,"What a scary, funny, weird, wild show 👏🏻👏🏻 Saw “Scotland, PA” tonight (thanks for the recommendation, @pkhorn ❤️) w… https://t.co/5oX5i3qcPZ","[-73.98279, 40.75778]"
1.00333E+18,"// “what’s 9 plus 10?!” 
•
•
#iykyk #finally21 #cheerstobeinglegal #studyingforfinalstho @ Faneuil Hall Marketplace https://t.co/A5I2zH2yHp","[-71.05528539, 42.36015201]"
2339778704,"Downtown Saltlake City Utah 
So nice and So cold 😁

@USWeightlifting #christmaslights #coldweather #goodfriends… https://t.co/0yK63JZ3uB","[-111.883, 40.75]"
1491133861,Whoa now! - Drinking a Neon Valley II by @Culminationbrew at @FDTaphouse  — https://t.co/Zyyw6bnAYx,"[-122.554, 45.6216]"
213009206,Drinking a Merry Christmas &amp; Happy New Year (Our Special Ale) (2019) by @AnchorBrewing @ Casa Coñejo — https://t.co/SIkhAXnknD,"[-98.4897, 29.4081]"
162805587,#StillettoSleek #ShoeAddiction #LifeNheels #PAHH @ Washington D.C. https://t.co/cMZu5KP2cg,"[-77.0367, 38.8951]"
478888897,"Super FUN, glittery Christmas  ornaments  at Frank on Morse Boulevard❗🎄
•
😍 Thinking you may want to see more❓ 😋 Of… https://t.co/QNyihtqm6C","[-81.35062, 28.59794]"
4904832944,#NBC #CNBC up next #comediantrel #Work #Comedy #weonthat @ United States https://t.co/RKdifnmfD3,"[-100.0, 40.0]"
1.09107E+18,We're hiring! Read about our latest job opening here: Custodial Services Worker - General Mills Technical Centers -… https://t.co/n90nWTQlwF,"[-93.3906656, 44.9790228]"
251418781,"Take the message outside of the 4 Walls!!! It’s our resposibility!!
Llevando el mensaje fuera de las 4 paredes!!! E… https://t.co/IQ8Y8yPeHN","[-117.1585, 32.7155]"
23857414,"My son is in 🐕 doggy heaven 💜🙏🏽💜🙏🏽💜🙏🏽💜 @ Boardman, Ohio https://t.co/xTGxdf4wsr","[-80.6654, 41.039]"
28039082,Daddy has to work at church until late. So Adrielle has to stay up late with daddy. It’s now more than 2 hours past… https://t.co/nHT58f4EVs,"[-87.85956336, 42.02986969]"
19387459,"Fantasia (@ Paramount Theatre for Fantasia in Oakland, CA) https://t.co/0iAJXU5C0I","[-122.26875446, 37.80987982]"
1.10211E+18,"#BESTWAY2SMOKE      #cultivate  #growweed #harvest 
#indica #sativa #smoke #smokeweedeveryday #cannabis #maryjane… https://t.co/bmM6f9pmOS","[-118.243, 34.0522]"
92989108,"Victoria 7:30 this morning:-) What does it look like in your area at that time?🌄 @ Victoria, British Columbia https://t.co/uqhHjLoBCZ","[-123.3645, 48.4287]"
193981318,"Unfortunately, I think the best you can do when combining the words FITNESS + ART = FART 😳 @ Peak 360 https://t.co/EE7IVXFHTk","[-80.30316878, 25.69526932]"
1455944126,"This evening our Thursday night Teens
had their first basketball game at East High School.
Of course they waited un… https://t.co/JhKkiRBbAu","[-82.96089, 39.96727]"
32652673,View(s) from a hotel balcony. The lights of Vancouver! Swipe left. #48hourvacation @ Wedgewood Hotel &amp; Spa https://t.co/fw4P2kE37x,"[-123.12281, 49.28232]"
31289961,#ThatPintoLife  - Congrats to Brianna for being named 1st Team All-America in her sophomore campaign. Next step is… https://t.co/3nwNYqi35Y,"[-121.8865, 37.3376]"
73935317,"#tbt to hanging out with the best #dictator  I know! gbfitgirlbalance
#iloveyoumore #friendshipgoals @ Carlsbad, Ca… https://t.co/mJm4MQjzzs","[-117.297, 33.122]"
3305235366,"Positivity Challenge - Day 57(Effort equals support) VIDEO CUT OUT ON ME :/
No matter what you are doing, give the… https://t.co/d65ngoQMVL","[-96.7977, 32.7774]"
1602852614,"UNWANTED PERSON at 10600 NE EVERETT ST, PORT [Portland Police #PP19000417304] 20:06 #pdx911","[-122.553485, 45.524169]"
629244983,Another strong game tonight for the Panthers.🏀❤️ @ Orange High School (North Carolina) https://t.co/OrSVwe02GC,"[-79.09580797, 36.09294429]"
48668704,"Lovely sunset to finish off sunset an amazing week. Yeah, this rooftop bar isn’t getting old... #teammeeting @ The… https://t.co/Tm4nb8kFz5","[-97.74037278, 30.26668519]"
2294887003,"Can fruit be photogenic? @ Oklahoma City, Oklahoma https://t.co/GKtNSFVwdf","[-97.5195, 35.4689]"
33697653,jonasbrothers @nickjonas @joejonas @kevinjonas So lucky I got to see 2 shows on the #HappniessBeginsTour —- in… https://t.co/D7zgPqskys,"[-95.928342, 41.26251735]"
482708653,All three fit in one row in my rental Nissan Armada.  They like being next to each other.  ❤️  The ride home from p… https://t.co/2FqusoSVKL,"[-104.6086, 38.9332]"
201132228,EST! EST! EST! @binkyinthehouse #NXTJacksonville @ Maxwell Snyder Armory https://t.co/JoHMrLo6cl,"[-81.8213802, 30.27808649]"
94425545,"Santa! I know him! We had a blast baking cookies with Santa at my parents house back in October. 🎅🏻
Emma Kate was a… https://t.co/fX13NWzZVJ","[-90.1086, 32.4571]"
260425008,Not ‘feeling’ that drive up to NCHS early this morning... but God made it worthwhile❤️❤️ #yeahimthatmom… https://t.co/XNftjh9NsG,"[-84.61527778, 34.02333333]"
14821224,"Yum-yums! 
(Approximately $4.50 lbs. hanging weight.) @ Edinburg, Pennsylvania https://t.co/tdEMrZM53s","[-80.43705, 41.01444]"
43624668,"See our latest #Elmira, NY job and click to apply: Director of Rehabilitation - https://t.co/dymbAFTtgJ #Healthcare","[-76.8077338, 42.0897965]"
159540312,Rocking around the photo booth with Santa at @theRoostertail tonight! #photobooth #detroit #detroitphotobooths… https://t.co/9Z9yw3MzYe,"[-82.97342777, 42.35546778]"
16372127,11pm: Mostly Cloudy -0.3C - Feels: -5C / 23F] - - Wind: S 15km/h - Barometer: 101.8 kPa v - Vis: 24.1km - Hum: 74% #Toronto #Weather,"[-79.61174011, 43.68059921]"
520705055,#Prince 🤴🏿 #Braydaman #BrayBray #Brayday #KidModel #BabyModel #MaleModelBray 👣 #BraydenJamesJacobs #Love #My🌍 #My🖤… https://t.co/mV5NLcGOVg,"[-84.7231, 33.7497]"
50706690,Construction on #HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube https://t.co/0qIBhMTbNg,"[-74.02468, 40.728114]"
50706690,Closure on #LincolnTunnel EB from New Jersey Side - South Tube to New York Side - South Tube https://t.co/0gXsoS81N1,"[-74.014917, 40.764602]"
8.22648E+17,"the one where they travel back to starkville! (ft bad lighting) @ Starkville, Mississippi https://t.co/4nFeBAUbD5","[-88.82, 33.4625]"
5713492,"My buddy! Yes I look like Ted Kasinsky @ Atlanta, Georgia https://t.co/JfMi8gGvQx","[-84.3889, 33.7566]"
25322047,Just posted a photo @ The Hat https://t.co/hgZ9dNsBmD,"[-117.87400399, 34.12901147]"
154989312,@itsmartinv Si,"[-111.92281842, 33.49255371]"
287967787,"🎊 TIS THE SEASON OF GIVING BACK! 🎊
◾SUNDAY DECEMBER 22ND◾
.
🐻🚒🎠 ANNUAL TOY DRIVE 🎠🚒🐻
WE DO IT FOR THE KIDS! 👩👦
.
IN… https://t.co/DwAJzyqxYJ","[-79.094479, 43.8324251]"
21870485,"My favorite part of every flight...
@southwestair 
.
.
.
#takeoff #southwestairlines #chicagomidway #travel @ Chica… https://t.co/r5c3GW3AWJ","[-87.74588742, 41.78656582]"
952227121,"Showtime!!! #dopetheband #virusonguitar #grateful @ Des Moines, Iowa https://t.co/XTTacVXsCB","[-93.6209, 41.5909]"
105995291,"Introducing my bestie to Persian food. 
#kashkebademjoon
#kabob #denver #denvereats #foodphotography #getinmybelly… https://t.co/EbsdOGeyhf","[-104.87669, 39.5957099]"
4191239027,"0420Z
N951LA COUNTY OF LOS ANGELES
Squawk: 1206
N33.9738 W118.1628
Altitude: 700ft
Course: 150º
Groundspeed: 114kts","[-118.16282, 33.97382]"
1.15823E+18,Great rolls tonight with these savages! Big ups to the broski thegabeburg competing f2wbjj on Saturday 🤙🏽 #bjj… https://t.co/VVchN05Zus,"[-119.79887, 36.80819]"
30940438,Angel pee in a glass!!! - Drinking a Scottish Ale by Woodwright Brewing Company @ Woodwright Brewing Co.  — https://t.co/tDZAvj6T58,"[-82.7877, 28.0155]"
3665330315,One of my faves. 1 of 15 kegs in Jville thanks to Ashley. Love how SN allows Malta and hops shine thru with no gimm… https://t.co/zqdSwp4Kyj,"[-82.1238, 30.263]"
126371773,"While we each have our own stories and strengths, at Chartwells K12 we share a common goal: To always bring our bes… https://t.co/pBtkdlz63S","[-77.4443901, 37.543059]"
336229406,Don't touch anything! #gamerdad #videogames #starwars #mandalorian #babyyoda #xbox #playstation #nintendo @ Cybertr… https://t.co/00I0Yg5Itj,"[-81.33182, 28.80655]"
14308635,"Awwwww yeah @ThieveryCorpDC !!!! #Spotify #spotifywrapped #decade #thieverycorporation @ Morgan Hill, California https://t.co/ofRY2Vi5qY","[-121.6513, 37.1327]"
228915027,"An amazing meal at Truluck’s; jumbo stone crab claws, Australian cold water lobster tail with asparagus &amp; bernaise,… https://t.co/zz0kvnW4ED","[-95.46996235, 29.7398995]"
3235051842,We're hiring! Read about our latest job opening here: Part-time Cuisine Team Member - https://t.co/cfW1JjItGh #highered #VanWa,"[-122.6508104, 45.657175]"
25196120,When my baby girl is sick my whole world is turned upside down (Any of them. She has a slipped disc in her neck and… https://t.co/N5duWfW3VO,"[-121.9651171, 37.3171764]"
228275564,#thelorchies do #NYC 🗽 #travelgram #newyorkcity #vacationgram #instaview #howwedo #vacationmode  #timesquare… https://t.co/3KdOptAiXy,"[-73.98644, 40.75839]"
973245247,"Now Playing
ashbashtharapper 
#TheDash
On
#ItsAllAboutSupportRadioShow 
https://t.co/L74CxlwgDC
#itsallaboutsupport… https://t.co/ohVS0Of856","[-115.149, 36.1675]"
290774349,"The #SmokyMountainChristmasCarol! 🎄 @DollyParton made an appearance, too! ❤️ What an amazing night. (@ Citi Perform… https://t.co/scKz8oWeFB","[-71.06532939, 42.35243231]"
261360939,"¡Bendecida y muy feliz!
Blessed and happy! @ Las Cruces Public Schools https://t.co/IFVVWfaKbY","[-106.7753444, 32.30416902]"
46048491,"Christmas vibes @ New York, New York https://t.co/BioLVvL9Rl","[-74.0064, 40.7142]"
3379867821,"Pardner, fuck the rullichies","[-97.4458, 35.2086]"
8.76306E+17,Show call  🖤🖤🖤🖤 #fullsend #stagehand #selfie #blackgirlmagic  #allblackeverything #naturalhairstyles #manechoice… https://t.co/UsZhEy93ZD,"[-115.149, 36.1675]"
1.03936E+18,"The gift of a SMILE, a gift that last forever. 
Some people look for the perfect smile, we create them
Your Smile:… https://t.co/B7Pa8SuX0N","[-80.26016, 25.76427]"
151544596,"Best diner for pie (at @Rudfords Restaurant in San Diego, CA) https://t.co/cygsNjxUEE","[-117.13121699, 32.75551834]"
4488479653,Great sale! https://t.co/5bSByBMXyH,"[-98.402121, 29.565832]"
1.14036E+18,初日から疲れたけど夕飯ゴチになって至福w,"[-118.2717, 34.08609]"
2613708570,"Save the Date: Yule Y'all is this Saturday, Dec 7th! happihare plans to featured one style each day, today: cancer… https://t.co/LDIYGkDsuA","[-86.59797, 34.71658]"
187553169,Juntos ... the best of my Life camidance_ pablovool #art #fashion #artbasel #wynwood #family #artists… https://t.co/TxlavWQ9GO,"[-80.199, 25.804]"
3293681879,Jones Falls 2: Running https://t.co/DJ6mdIHdLG,"[-76.64416667, 39.37766667]"
3293681879,Jones Falls 3: Running https://t.co/Vz1O5fbWd3,"[-76.64, 39.3275]"
50706690,Construction on #GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza https://t.co/RAPamVBMTP,"[-73.9659, 40.854148]"
37077850,"Beautiful view from Troon North #troonnorth #scottsdale #az #realestate #call me 4808228595 @ Troon North, Scottsda… https://t.co/PxIG8LBtB5","[-111.84774399, 33.74114227]"
2158277286,"#successquotes #successmindset #garyvee @ Tucson, Arizona https://t.co/Lp1y60DsLn","[-110.9708, 32.219]"
19257765,"Just posted a video @ Los Angeles, California https://t.co/6BHJqfmJ1Q","[-118.243, 34.0522]"
162805587,#FirstDaughter #PreachersKidFlo #DaughterOfApastor Celebrating My Pastor Rev Dr. Carl E Keels &amp; My First Lady E Pat… https://t.co/kUlCgLHIpZ,"[-76.90851433, 38.90182519]"
2332599062,"I LOSE ALL OF MY PENS AND MARKERS!

BECAUSE OF MY CAT!

Freaking Leia knocks my shit down then lays in my chair eve… https://t.co/ANwN9iHxP3","[-115.149, 36.1675]"
162444328,On my way to the @rockcenternyc #ChristmasTree  https://t.co/zVzi4uaGez,"[-73.9817546, 40.7581393]"
3317110029,"Christmas is in the air! 🎄❄️💅🏼✨🤩

10% OFF (Mon-Wed, 10-2pm, Sun 11-2pm w/ FB/Yelp Check-in. 

BOOK YOUR APPOINTMENT… https://t.co/UgojM3fbZf","[-80.36781558, 25.75660754]"
29345764,stschida26 and I celebrated a great 2019 at the @teamwomenmn holiday party tonight.  Looking forward to 2020! @ The… https://t.co/D74N3hxGQx,"[-93.32113459, 44.94323453]"
25148565,I like cold pasta and hot pasta the exact same,"[-90.0519962, 35.1482492]"
336796736,"The most popular show in Branson did not disappoint. Amazing! #thehaygoods @ Branson, Missouri https://t.co/0dxpRJKB0I","[-93.2139, 36.6442]"
247377285,Hanging with my fellow past @philambarassn president (and current filamlawyers president) nlpamg.  It has been too… https://t.co/Db8SNOwXFZ,"[-118.25401, 34.06638]"
57527008,"Happy hair 🥰 happy girl, balayage lunaconsbruck @imhairstudio oligopro #balayage #hair #haircolor #haircut… https://t.co/EtUPZNZFeu","[-118.3425293, 34.152359]"
1041276900,Just posted a photo @ Guildford Town Centre https://t.co/fLwvfWBPEb,"[-122.8011449, 49.1906001]"
386789996,"Available for #tattoo !!
#merrychristmas 
Set up appt for DEC NOW!! 
🚨Ask about my sales going on!! 🚨
DM OR EMAIL… https://t.co/P8iJAHozov","[-117.1585, 32.7155]"
129366711,👄🍓🍻🚬 en Cervecería Alameda https://t.co/QaVdLqSZDT,"[-101.00711869, 25.42575165]"
1.03936E+18,"The gift of a SMILE, a gift that last forever. 
Some people look for the perfect smile, we create them
Your Smile:… https://t.co/PSNCLfbT3b","[-80.26016, 25.76427]"
12721812,"#tonight figure painting #model Tatiana #acrylics #cardboard @ San Anselmo, California https://t.co/iKDXL4SGEo","[-122.568056, 37.98]"
306845325,@poppin_yicc #LISTENINGPARTY #YoungOldNigga 🏚🔥🤑🤘🏾 secretspgh @babyegypt17 #Photography @ CLUB Secrets 412 https://t.co/XXYHL7EQhA,"[-79.89585, 40.45505]"
8.89371E+17,Awesome Thursday.... thanks to @magnus_walker and @cccmanhattan for putting together a great event for an awesome c… https://t.co/nlTwBSznah,"[-74.00460362, 40.75815182]"
35857011,"Just posted a photo @ Detroit, Michigan https://t.co/RLXyS9StJT","[-83.0507, 42.3368]"
46444358,"NYFB Holiday Party 2019. @ New York, New York https://t.co/LRVYda2GAa","[-74.0064, 40.7142]"
339376286,A árvore mais linda! #rockefellercenter #NY em Rockefeller Center https://t.co/nWSdQrrceH,"[-73.9781433, 40.7592652]"
155667624,"Join us this Sunday December 8th for Mr. Buddy’s Sunday with aniyajazz from 5-7pm with #happyhour going ! 
.
.
.
.… https://t.co/iEsZFEIMtC","[-75.5516, 39.7486]"
7495912,@LauraBaileyVO #CRITTERS We’re gonna. We’d a “How do I want to do this?” shirt!,"[-75.69585164, 45.41732788]"
2296490664,"T'is the season of deals and Mc Donald's offers until Dec 8th a cup of coffee (any size) for only 1$ 😍❤
Happy festi… https://t.co/YwCNOYE4ez","[-79.72916408, 43.56557979]"
2471688139,Push dunks stink.,"[-112.16738894, 33.55828857]"
362173561,"Happy Birthday to our amazing Zumba and Hip Hop Fit instructor Vitaliia! We hope you’re celebrating all month, we l… https://t.co/FYqHYGweXu","[-120.61185677, 35.12024452]"
425550794,"HE GOT SWAGGER ♥️ @ Cedar Falls, Iowa https://t.co/9n0pLWK2dZ","[-92.4457, 42.5221]"
303470163,"🎵🎶 @ Berwyn, Illinois https://t.co/NIV6PRJ4GI","[-87.7934, 41.8505]"
333285663,Short video outside the St Louis Art Museum that has a nice collection of impressionist art (among other collection… https://t.co/0MIyMdbPbn,"[-90.19924355, 38.62681098]"
43756700,"Holiday Kick-Off with my 
RE/MAX Properties office🌲🎅🏻💃🏽🥂 @ Ramsey Golf &amp; Country Club https://t.co/O9dxXPAjAr","[-74.13286488, 41.0509516]"
48776799,"Day 28 : 100 day 🤳 challenge #proudofyou #100daysofhappiness
Didn't know I had such a cool looking reverse backgrou… https://t.co/RYoikHroX1","[-77.43403834, 37.53602153]"
740874780,"12 15 19
 #newmusic #sadtrap #sadmusic #happysad #happysadmusic @ Franconia, Virginia https://t.co/i0wp8MG3zc","[-77.15866771, 38.76848914]"
22083874,What a game! Bears Win! #Chicago #Bears #ChicagoBears #TNF #ThursdayNightFootball #BearsPhoto #BearDown… https://t.co/5hdWmZoIVP,"[-87.61652318, 41.86179321]"
3366328546,🎼🎨 @ Christie's https://t.co/0vlHdb8uPv,"[-73.9793416, 40.7581951]"
1606472113,"ILBURN - ILLEGAL BURNING at SE 9TH AVE / SE MADISON ST, PORT [Portland Fire #RP19000104852] 20:10 #pdx911","[-122.656718, 45.512935]"
202930376,Thanksgiving 2019 #🍁🍂🦃 #familia #family #raffyveras # @ Zeckendorf Towers https://t.co/RquYPOkLPH,"[-73.9895, 40.73455]"
1602852614,"UNWANTED PERSON at 1800 W BURNSIDE ST, PORT [Portland Police #PP19000417360] 20:05 #pdx911","[-122.68996, 45.523188]"
1602852614,"DISTURBANCE - PRIORITY at 6800 SE POWELL BLVD, PORT [Portland Police #PP19000417314] 19:15 #pdx911","[-122.592598, 45.497163]"
1635954630,"Sipping wine at the local French restaurant La Buvette ! Spend a day in San Pedro Ca , you’ll be glad you did !… https://t.co/rjPnQ9MzJx","[-118.28461, 33.73787]"
119221927,Someone got lucky 😂....  stanverrett @UnityPerforman1 @UnityPerforman1 aimsportsmedicine @mariosportsdoc lakes4life… https://t.co/VJSGiRUPEq,"[-118.39118, 33.86297]"
26771406,This Downtown Chicken was caught running around spreading that soulful Freetown Sound!#sketchgroup #drinkanddraw… https://t.co/BdnMst43tj,"[-91.99056, 30.09962]"
3301759003,"“All Eyes On Me In The Center Of The Ring Just Like A Circus...” 🎪 

#BritneySpears #Circus #LPVinyl #BArmy… https://t.co/YlcyhPRweq","[-98.5, 29.4167]"
290554367,"What's for dinner?🤔 
ORZO Pasta! Who knew this would be so good?!? Recipe said ArtIchokes, but oh well, only Hearts… https://t.co/NTtOMkxdAx","[-87.632496, 41.883222]"
30983396,"Client holiday lunch! #delfriscos #centurycity #falalalala (at @Del_Friscos Double Eagle Steakhouse in Los Angeles,… https://t.co/P9oyVIMzQ2","[-118.41930052, 34.06016303]"
16599131,"Was so cool to get to be in the studio for the cnn Town Hall with @katskiles tonight! 
Not every day you get to tak… https://t.co/XMp0KMGKdr","[-77.0077699, 38.90059]"
2983505812,"Just posted a video @ Madison, Wisconsin https://t.co/OOC1liL9PP","[-89.38444444, 43.07472222]"
133839618,"I have to share this because I think it’s AMAZING!!!!  Our wonderfully talented friend, p_n_j_k, whipped up this in… https://t.co/LOl2d294mM","[-116.2020162, 43.6138436]"
700159770,"W.I.P. doing drawings by the alphabet to prompt my brain. This is ""B"" for the Blue Beetle. Going to go all the way… https://t.co/2M7CCYirEW","[-75.256, 41.5742]"
973245247,"Now Playing
@TroubleDTE ft @BOOSIEOFFICIAL 
#AintMyFault
On
#ItsAllAboutSupportRadioShow 
https://t.co/L74CxlNS2c… https://t.co/WL97TP4eUq","[-115.149, 36.1675]"
14708435,Hey guys check out the latest Xbox Uncut Podcast at Episode 288: Thanksgiving Leftovers  https://t.co/noZViTsvvs,"[-76.3695167, 36.8130915]"
58334104,Join me at one of my LAST SHOWS OF THE DECADE next Thursday at @unioneav with thecampaignatl! Entry is free til 10P… https://t.co/s1kn2xaAPP,"[-84.34635779, 33.74078133]"
1543826719,A wonderful birthday getting spoiled by my wonderful husband. And returning to the restaurant where you proposed...… https://t.co/zpdKDQSlBy,"[-74.0064, 40.7142]"
3266468840,Another great productive day levyproductiongroup @smoothbrideslv #commercial valleyviewhomeloans #lasvegas… https://t.co/6JAN4kT6aK,"[-115.17691724, 36.06800802]"
201043651,"Life changes &amp; Life Changes! @ Detroit, Michigan https://t.co/YdXOhlbZGo","[-83.0507, 42.3368]"
21167895,Drinking a So Happens It’s Tuesday by @thebruery at @jhenrysdraught — https://t.co/zr6mDESlwc,"[-95.1557, 29.5818]"
15200055,Drinking a Hopster Pot by @thornbeer @ Outdoors Santa Barbara Visitors Center — https://t.co/IC386wTf0F,"[-119.694, 34.4042]"
95271456,Drinking an Ohana Brewing Citrus Breeze by @ohanabrew @ Ohana Brewing Co. — https://t.co/FGbDPnyW2R,"[-118.128, 34.0943]"
289330894,Excited to share the latest addition to my #etsy shop: #Timberland Euro Hiker Medium Width Mens Boot Wheat Nubuck C… https://t.co/GjW9IkrWzv,"[-73.8309, 40.7]"
7.58415E+17,TEST_LAT/LON: 00c77cbe-438e-4875-9176-6f8852f1f26f,"[-122.39872, 37.781157]"
568474133,From where we would rather be 💌 Brigitte Set and all @solidandstriped 50% off during our Holiday Pop up! Shop bins… https://t.co/57fkDzuTSc,"[-122.33922946, 47.60776016]"
4606285469,Thank you to Father Steve for coming in to talk and pray with us! @benetredwings @ Benet Academy https://t.co/RxMwc11vqU,"[-88.09487621, 41.78459656]"
949058262,Todays #microblade session ❤ This client had faded microbladed brows done by someone else. They were thicker and hi… https://t.co/VTM4D5HTtj,"[-117.91700214, 33.9177578]"
251818656,"Happy Holidays &amp; Merry Christmas, from our perfect little family, to yours #happyholidays #merrychristmas… https://t.co/m2qVUnDv6L","[-118.243, 34.0522]"
55568071,BIG BABY x @theestallion ... much love to my @power98fm family 😍 @ Bojangles' Coliseum https://t.co/ccgOEWJsyf,"[-80.795103, 35.205164]"
